shop_num,num_cash_desk,dt,doc_id,item,category,amount,price,discount
6,3,2026-06-04,08ea7f4867,Совок,инвентарь для уборки,5,9208.85,1446.87
6,3,2026-06-04,08ea7f4867,Коврик резиновый,товары для ванной,3,5380.35,868.01
6,3,2026-06-04,08ea7f4867,Фоторамка 10х15,декор и интерьер,8,1773.29,270.96
6,3,2026-06-04,2cb46096f1,Простыня на резинке,текстиль,1,9047.36,1076.7
6,3,2026-06-04,7e7df25c80,Сковорода антипригарная,кухонная утварь,1,1501.33,39.99
6,3,2026-06-04,7e7df25c80,Свеча декоративная,декор и интерьер,2,1303.69,294.01
6,3,2026-06-04,7e7df25c80,Порошок стиральный,бытовая химия,7,8878.01,1902.82
6,3,2026-06-04,7e7df25c80,Отбеливатель,бытовая химия,10,9771.11,1123.81
6,3,2026-06-04,7e7df25c80,Скребок для окон,инвентарь для уборки,7,4061.7,667.76
6,3,2026-06-04,5fb2e3b085,Держатель для туалетной бумаги,товары для ванной,2,364.23,33.29
6,3,2026-06-04,2f0ba4a51a,Ложка столовая,посуда,2,5850.21,738.69
6,3,2026-06-04,2f0ba4a51a,Наволочка,текстиль,1,826.26,83.98
6,3,2026-06-04,2f0ba4a51a,Настенные часы,декор и интерьер,2,5372.3,235.23
6,3,2026-06-04,2f0ba4a51a,Таз,инвентарь для уборки,1,9293.38,1791.16
6,3,2026-06-04,2f0ba4a51a,Ложка столовая,посуда,8,2394.63,337.85
6,3,2026-06-04,2f0ba4a51a,Вешалка,хранение,6,5896.59,223.96
6,3,2026-06-04,2f0ba4a51a,Тарелка глубокая,посуда,6,3497.13,479.59
6,3,2026-06-04,2f0ba4a51a,Скатерть,текстиль,8,7731.22,43.62
6,3,2026-06-04,5caf175624,Терка,кухонная утварь,9,8755.61,30.01
6,3,2026-06-04,5caf175624,Доска разделочная,кухонная утварь,2,8161.73,1131.04
6,3,2026-06-04,5caf175624,Контейнер пластиковый,хранение,4,4418.18,860.62
6,3,2026-06-04,5caf175624,Доска разделочная,кухонная утварь,4,9405.86,269.86
6,3,2026-06-04,498894f5f6,Щетка,инвентарь для уборки,9,9908.88,2569.51
6,3,2026-06-04,498894f5f6,Держатель для туалетной бумаги,товары для ванной,3,2076.01,435.45
6,3,2026-06-04,3f613783be,Кондиционер,бытовая химия,4,3580.26,917.45
6,3,2026-06-04,3f613783be,Вакуумный пакет,хранение,2,2100.34,35.7
6,3,2026-06-04,12e5e5b49c,Настенные часы,декор и интерьер,3,3753.85,524.07
6,3,2026-06-04,12e5e5b49c,Кондиционер,бытовая химия,1,4412.83,133.19
6,3,2026-06-04,12e5e5b49c,Настенные часы,декор и интерьер,9,9377.82,815.86
6,3,2026-06-04,01978ab161,Фоторамка 10х15,декор и интерьер,9,9977.62,2242.11
6,3,2026-06-04,01978ab161,Стакан для зубных щеток,товары для ванной,1,3052.65,447.35
6,3,2026-06-04,01978ab161,Ваза стеклянная,декор и интерьер,9,388.57,48.19
6,3,2026-06-04,e92cf5b0bf,Тарелка глубокая,посуда,3,983.09,215.3
6,3,2026-06-04,e92cf5b0bf,Кондиционер,бытовая химия,1,1946.43,275.26
6,3,2026-06-04,e92cf5b0bf,Коврик резиновый,товары для ванной,1,8461.48,1209.31
6,3,2026-06-04,e92cf5b0bf,Шторка для душа,товары для ванной,1,8548.54,2.76
6,3,2026-06-04,e92cf5b0bf,Простыня на резинке,текстиль,2,2998.77,702.4
6,3,2026-06-04,e92cf5b0bf,Доска разделочная,кухонная утварь,8,9260.09,2676.49
6,3,2026-06-04,e92cf5b0bf,Контейнер пластиковый,хранение,8,5839.08,162.12
6,3,2026-06-04,77376c7aee,Корзина для белья,хранение,5,9960.47,1064.59
6,3,2026-06-04,77376c7aee,Доска разделочная,кухонная утварь,1,4758.49,976.29
6,3,2026-06-04,77376c7aee,Средство для мытья окон,бытовая химия,2,9650.73,2064.38
6,3,2026-06-04,77376c7aee,Тарелка глубокая,посуда,7,909.04,237.58
6,3,2026-06-04,77376c7aee,Терка,кухонная утварь,3,5083.28,466.06
6,3,2026-06-04,77376c7aee,Терка,кухонная утварь,4,3225.0,788.37
6,3,2026-06-04,77376c7aee,Простыня на резинке,текстиль,1,6816.58,952.7
6,3,2026-06-04,77376c7aee,Терка,кухонная утварь,4,9578.54,2380.36
6,3,2026-06-04,77376c7aee,Щетка,инвентарь для уборки,5,2733.57,560.12
6,3,2026-06-04,77376c7aee,Кондиционер,бытовая химия,9,8839.91,1834.9
6,3,2026-06-04,77376c7aee,Полотенце вафельное,текстиль,3,6479.2,667.72
6,3,2026-06-04,77376c7aee,Коврик резиновый,товары для ванной,2,5942.06,1377.16
6,3,2026-06-04,77376c7aee,Наволочка,текстиль,10,4657.17,994.87
6,3,2026-06-04,77376c7aee,Настенные часы,декор и интерьер,3,6063.85,1140.76
6,3,2026-06-04,58e619633d,Кондиционер,бытовая химия,4,8480.95,2294.43
6,3,2026-06-04,58e619633d,Скребок для окон,инвентарь для уборки,3,8092.22,325.98
6,3,2026-06-04,58e619633d,Совок,инвентарь для уборки,7,5530.91,1119.35
6,3,2026-06-04,f89ef30b32,Полотенце вафельное,текстиль,4,5382.08,818.18
6,3,2026-06-04,4c0edf0a3a,Порошок стиральный,бытовая химия,10,5365.17,1198.05
6,3,2026-06-04,4c0edf0a3a,Отбеливатель,бытовая химия,6,6107.13,1088.38
6,3,2026-06-04,4c0edf0a3a,Совок,инвентарь для уборки,1,9819.59,2569.3
6,3,2026-06-04,4c0edf0a3a,Шторка для душа,товары для ванной,9,6809.85,681.21
6,3,2026-06-04,4c0edf0a3a,Порошок стиральный,бытовая химия,3,2799.14,354.28
6,3,2026-06-04,4c0edf0a3a,Салатник стеклянный,посуда,8,246.91,9.9
6,3,2026-06-04,4c0edf0a3a,Сковорода антипригарная,кухонная утварь,3,7314.65,2064.18
6,3,2026-06-04,905eeb9677,Доска разделочная,кухонная утварь,9,9641.05,2024.43
6,3,2026-06-04,905eeb9677,Держатель для туалетной бумаги,товары для ванной,10,6050.4,985.27
6,3,2026-06-04,905eeb9677,Полотенце вафельное,текстиль,4,602.41,127.21
6,3,2026-06-04,905eeb9677,Держатель для туалетной бумаги,товары для ванной,7,6925.15,1918.17
6,3,2026-06-04,905eeb9677,Тарелка глубокая,посуда,6,7807.41,1253.87
6,3,2026-06-04,905eeb9677,Коврик резиновый,товары для ванной,6,7119.8,1512.48
6,3,2026-06-04,905eeb9677,Гель для посуды,бытовая химия,8,3772.02,377.59
6,3,2026-06-04,5c8331629f,Скатерть,текстиль,7,8604.09,730.67
6,3,2026-06-04,5c8331629f,Коврик резиновый,товары для ванной,5,9974.0,105.23
6,3,2026-06-04,5c8331629f,Полотенце вафельное,текстиль,10,4091.46,786.05
6,3,2026-06-04,5c8331629f,Полотенце вафельное,текстиль,10,3604.88,614.06
6,3,2026-06-04,5c8331629f,Простыня на резинке,текстиль,1,179.4,14.74
6,3,2026-06-04,058c32bf88,Порошок стиральный,бытовая химия,8,7413.49,614.89
6,3,2026-06-04,058c32bf88,Коврик резиновый,товары для ванной,5,1724.0,111.83
6,3,2026-06-04,058c32bf88,Отбеливатель,бытовая химия,8,6408.77,1375.18
6,3,2026-06-04,058c32bf88,Тряпка,инвентарь для уборки,2,7323.54,156.01
6,3,2026-06-04,058c32bf88,Щетка,инвентарь для уборки,4,7242.7,616.05
6,3,2026-06-04,058c32bf88,Доска разделочная,кухонная утварь,5,4781.79,197.39
6,3,2026-06-04,058c32bf88,Кондиционер,бытовая химия,3,438.08,130.24
6,3,2026-06-04,058c32bf88,Коврик резиновый,товары для ванной,10,8316.01,886.15
6,3,2026-06-04,058c32bf88,Пододеяльник,текстиль,5,4727.09,826.53
6,3,2026-06-04,6aef71b890,Скатерть,текстиль,3,3806.12,652.91
6,3,2026-06-04,6aef71b890,Скребок для окон,инвентарь для уборки,4,8719.52,2345.74
6,3,2026-06-04,456a4ea9ed,Лопатка силиконовая,кухонная утварь,3,6037.73,1000.85
6,3,2026-06-04,456a4ea9ed,Настенные часы,декор и интерьер,10,4746.74,578.55
6,3,2026-06-04,f98c7602fb,Отбеливатель,бытовая химия,3,3859.29,1028.36
6,3,2026-06-04,f98c7602fb,Вешалка,хранение,8,6879.02,226.76
6,3,2026-06-04,f98c7602fb,Салатник стеклянный,посуда,2,1150.33,123.92
6,3,2026-06-04,f98c7602fb,Отбеливатель,бытовая химия,8,6747.72,203.82
6,3,2026-06-04,f98c7602fb,Ваза стеклянная,декор и интерьер,2,597.31,53.91
6,3,2026-06-04,f98c7602fb,Доска разделочная,кухонная утварь,4,9207.67,2350.44
6,3,2026-06-04,f98c7602fb,Наволочка,текстиль,3,8696.99,175.17
6,3,2026-06-04,f98c7602fb,Щетка,инвентарь для уборки,4,6463.27,1919.49
6,3,2026-06-04,f98c7602fb,Тарелка глубокая,посуда,7,2645.34,603.24
6,3,2026-06-04,f98c7602fb,Коврик резиновый,товары для ванной,1,8829.33,700.31
6,3,2026-06-04,f98c7602fb,Ваза стеклянная,декор и интерьер,10,7881.24,1232.29
6,3,2026-06-04,f98c7602fb,Шторка для душа,товары для ванной,7,3508.79,331.74
6,3,2026-06-04,c79b07b33e,Полотенце вафельное,текстиль,3,1402.32,173.72
6,3,2026-06-04,c79b07b33e,Салатник стеклянный,посуда,7,6135.77,596.46
6,3,2026-06-04,c79b07b33e,Отбеливатель,бытовая химия,7,6769.89,6.2
6,3,2026-06-04,c79b07b33e,Доска разделочная,кухонная утварь,4,8247.82,1526.73
6,3,2026-06-04,c79b07b33e,Кружка керамическая,посуда,3,4586.47,987.49
6,3,2026-06-04,c79b07b33e,Кондиционер,бытовая химия,6,2118.11,572.06
6,3,2026-06-04,c79b07b33e,Терка,кухонная утварь,4,7901.03,1168.89
6,3,2026-06-04,c79b07b33e,Стакан для зубных щеток,товары для ванной,8,1203.2,327.48
6,3,2026-06-04,c79b07b33e,Ложка столовая,посуда,10,8174.21,1027.52
6,3,2026-06-04,c79b07b33e,Держатель для туалетной бумаги,товары для ванной,8,6903.33,1858.21
6,3,2026-06-04,c79b07b33e,Подсвечник керамический,декор и интерьер,9,3449.49,964.38
6,3,2026-06-04,c79b07b33e,Салатник стеклянный,посуда,9,2517.72,56.41
6,3,2026-06-04,c79b07b33e,Наволочка,текстиль,2,5917.57,31.27
