shop_num,num_cash_desk,dt,doc_id,item,category,amount,price,discount
1,1,2026-06-04,88c15eadb5,Наволочка,текстиль,10,8036.1,1657.64
1,1,2026-06-04,88c15eadb5,Отбеливатель,бытовая химия,6,823.78,119.15
1,1,2026-06-04,88c15eadb5,Стакан для зубных щеток,товары для ванной,1,251.66,26.47
1,1,2026-06-04,88c15eadb5,Салатник стеклянный,посуда,5,1417.23,298.08
1,1,2026-06-04,88c15eadb5,Лопатка силиконовая,кухонная утварь,9,98.0,0.01
1,1,2026-06-04,33f396e009,Тарелка глубокая,посуда,9,5240.34,822.83
1,1,2026-06-04,33f396e009,Вешалка,хранение,2,7158.42,1680.45
1,1,2026-06-04,33f396e009,Коврик резиновый,товары для ванной,2,5629.99,393.16
1,1,2026-06-04,33f396e009,Полотенце вафельное,текстиль,7,7811.05,481.38
1,1,2026-06-04,33f396e009,Корзина для белья,хранение,8,66.25,13.81
1,1,2026-06-04,33f396e009,Контейнер пластиковый,хранение,9,9655.27,2035.69
1,1,2026-06-04,33f396e009,Простыня на резинке,текстиль,7,8194.58,1595.94
1,1,2026-06-04,5be024c831,Наволочка,текстиль,10,9078.7,2426.83
1,1,2026-06-04,5be024c831,Свеча декоративная,декор и интерьер,4,9235.95,604.29
1,1,2026-06-04,5be024c831,Полотенце вафельное,текстиль,1,1837.41,174.54
1,1,2026-06-04,5be024c831,Скребок для окон,инвентарь для уборки,1,2488.03,176.82
1,1,2026-06-04,8015cb87be,Щетка,инвентарь для уборки,3,5518.24,844.21
1,1,2026-06-04,04f7b4b554,Лопатка силиконовая,кухонная утварь,9,3614.35,235.1
1,1,2026-06-04,04f7b4b554,Пододеяльник,текстиль,1,2511.93,49.14
1,1,2026-06-04,04f7b4b554,Простыня на резинке,текстиль,3,3288.13,185.35
1,1,2026-06-04,04f7b4b554,Сковорода антипригарная,кухонная утварь,10,6297.37,155.11
1,1,2026-06-04,04f7b4b554,Держатель для туалетной бумаги,товары для ванной,9,8333.78,412.91
1,1,2026-06-04,04f7b4b554,Контейнер пластиковый,хранение,6,1037.64,187.97
1,1,2026-06-04,8515e3a0bd,Органайзер для специй,хранение,4,1333.47,130.63
1,1,2026-06-04,8515e3a0bd,Простыня на резинке,текстиль,2,6004.94,1185.11
1,1,2026-06-04,1a37c3e691,Отбеливатель,бытовая химия,7,7424.36,1712.04
1,1,2026-06-04,1a37c3e691,Стакан для зубных щеток,товары для ванной,6,6414.19,1870.05
1,1,2026-06-04,1a37c3e691,Ваза стеклянная,декор и интерьер,5,3517.1,592.36
1,1,2026-06-04,1a37c3e691,Сковорода антипригарная,кухонная утварь,3,1405.43,37.16
1,1,2026-06-04,1a37c3e691,Полотенце вафельное,текстиль,7,6980.79,535.13
1,1,2026-06-04,1a37c3e691,Наволочка,текстиль,10,8338.47,1810.24
1,1,2026-06-04,1a37c3e691,Скребок для окон,инвентарь для уборки,5,8940.51,964.68
1,1,2026-06-04,1a37c3e691,Ведро,инвентарь для уборки,5,6707.05,1504.9
1,1,2026-06-04,1a37c3e691,Фоторамка 10х15,декор и интерьер,2,4810.03,695.27
1,1,2026-06-04,1a37c3e691,Таз,инвентарь для уборки,5,3809.43,70.9
1,1,2026-06-04,1a37c3e691,Швабра с отжимом,инвентарь для уборки,10,6836.52,13.47
1,1,2026-06-04,1a37c3e691,Скребок для окон,инвентарь для уборки,8,139.46,20.81
1,1,2026-06-04,1a37c3e691,Ваза стеклянная,декор и интерьер,9,2354.21,120.67
1,1,2026-06-04,1a37c3e691,Ваза стеклянная,декор и интерьер,2,3024.25,832.89
1,1,2026-06-04,1a37c3e691,Кондиционер,бытовая химия,3,8261.71,1617.4
1,1,2026-06-04,e7a23480b8,Стакан граненый,посуда,6,2198.05,182.26
1,1,2026-06-04,d1b14e747c,Сковорода антипригарная,кухонная утварь,1,9752.23,2539.61
1,1,2026-06-04,d1b14e747c,Настенные часы,декор и интерьер,9,2250.75,469.5
1,1,2026-06-04,d1b14e747c,Лопатка силиконовая,кухонная утварь,1,6755.6,1310.2
1,1,2026-06-04,d1b14e747c,Тряпка,инвентарь для уборки,7,5694.79,688.55
1,1,2026-06-04,627d1a39e0,Ваза стеклянная,декор и интерьер,10,4902.56,1248.24
1,1,2026-06-04,627d1a39e0,Подсвечник керамический,декор и интерьер,7,3492.5,780.4
1,1,2026-06-04,58e98237a1,Органайзер для специй,хранение,6,6201.81,1607.59
1,1,2026-06-04,58e98237a1,Тарелка глубокая,посуда,2,1487.04,131.04
1,1,2026-06-04,971d7c19bc,Совок,инвентарь для уборки,7,9335.73,710.07
1,1,2026-06-04,048f5c6d32,Вакуумный пакет,хранение,4,2412.85,128.98
1,1,2026-06-04,048f5c6d32,Щетка,инвентарь для уборки,7,9325.96,1538.92
1,1,2026-06-04,048f5c6d32,Средство для мытья окон,бытовая химия,2,1310.85,233.06
1,1,2026-06-04,048f5c6d32,Полотенце вафельное,текстиль,1,8001.63,686.06
1,1,2026-06-04,6b209002ce,Кружка керамическая,посуда,3,8367.2,1500.92
1,1,2026-06-04,6b209002ce,Шторка для душа,товары для ванной,3,1202.48,182.22
1,1,2026-06-04,6b209002ce,Вешалка,хранение,9,599.67,116.78
1,1,2026-06-04,6b209002ce,Наволочка,текстиль,3,1484.22,1.94
1,1,2026-06-04,6b209002ce,Тарелка глубокая,посуда,10,5281.05,605.82
1,1,2026-06-04,6b209002ce,Органайзер для специй,хранение,10,4771.07,880.81
1,1,2026-06-04,6b209002ce,Кондиционер,бытовая химия,10,1530.96,414.54
1,1,2026-06-04,07bdbfe114,Держатель для туалетной бумаги,товары для ванной,4,4048.79,114.99
1,1,2026-06-04,07bdbfe114,Наволочка,текстиль,3,7378.77,1403.54
1,1,2026-06-04,07bdbfe114,Подсвечник керамический,декор и интерьер,6,2871.3,635.92
1,1,2026-06-04,07bdbfe114,Щетка,инвентарь для уборки,2,2828.69,319.23
1,1,2026-06-04,07bdbfe114,Фоторамка 10х15,декор и интерьер,9,365.55,56.31
1,1,2026-06-04,07bdbfe114,Таз,инвентарь для уборки,7,3828.0,879.89
1,1,2026-06-04,07bdbfe114,Доска разделочная,кухонная утварь,3,1396.28,125.12
1,1,2026-06-04,5d6994eb59,Швабра с отжимом,инвентарь для уборки,10,4385.8,222.41
1,1,2026-06-04,5d6994eb59,Гель для посуды,бытовая химия,10,4509.84,543.76
1,1,2026-06-04,5d6994eb59,Порошок стиральный,бытовая химия,9,8824.16,750.44
1,1,2026-06-04,5d6994eb59,Гель для посуды,бытовая химия,6,7637.12,368.72
1,1,2026-06-04,5d6994eb59,Скатерть,текстиль,8,1999.76,280.83
1,1,2026-06-04,56aeb694e2,Ложка столовая,посуда,1,7278.91,1694.29
1,1,2026-06-04,56aeb694e2,Кружка керамическая,посуда,1,4026.16,140.03
1,1,2026-06-04,56aeb694e2,Шторка для душа,товары для ванной,6,4082.35,1174.21
1,1,2026-06-04,56aeb694e2,Шторка для душа,товары для ванной,5,4900.75,261.18
1,1,2026-06-04,56aeb694e2,Полотенце вафельное,текстиль,5,9581.78,949.91
1,1,2026-06-04,56aeb694e2,Швабра с отжимом,инвентарь для уборки,7,5045.66,360.2
1,1,2026-06-04,56aeb694e2,Кружка керамическая,посуда,7,7259.18,1.73
1,1,2026-06-04,56aeb694e2,Стакан граненый,посуда,3,8581.86,472.96
1,1,2026-06-04,56aeb694e2,Простыня на резинке,текстиль,6,7912.11,1865.59
1,1,2026-06-04,56aeb694e2,Ложка столовая,посуда,6,8993.82,1638.47
1,1,2026-06-04,1647e42822,Отбеливатель,бытовая химия,6,4768.7,9.88
1,1,2026-06-04,1647e42822,Мыльница пластиковая,товары для ванной,9,7239.98,1944.1
1,1,2026-06-04,1647e42822,Лопатка силиконовая,кухонная утварь,8,5062.45,767.59
1,1,2026-06-04,1647e42822,Тряпка,инвентарь для уборки,3,4163.63,89.37
1,1,2026-06-04,1647e42822,Полотенце вафельное,текстиль,6,676.67,76.65
1,1,2026-06-04,1647e42822,Подсвечник керамический,декор и интерьер,1,3707.1,787.69
1,1,2026-06-04,1647e42822,Лопатка силиконовая,кухонная утварь,1,8313.69,1055.64
1,1,2026-06-04,29ec180c06,Держатель для туалетной бумаги,товары для ванной,9,3333.62,128.72
1,1,2026-06-04,29ec180c06,Салатник стеклянный,посуда,4,6742.26,154.27
1,1,2026-06-04,29ec180c06,Порошок стиральный,бытовая химия,6,7286.57,227.34
1,1,2026-06-04,29ec180c06,Сковорода антипригарная,кухонная утварь,3,7370.35,2007.59
1,1,2026-06-04,29ec180c06,Наволочка,текстиль,1,9254.78,2530.17
1,1,2026-06-04,29ec180c06,Коврик резиновый,товары для ванной,1,8148.61,280.02
1,1,2026-06-04,29ec180c06,Органайзер для специй,хранение,4,773.29,147.22
1,1,2026-06-04,29ec180c06,Салатник стеклянный,посуда,10,9768.15,2337.49
1,1,2026-06-04,29ec180c06,Салатник стеклянный,посуда,10,5670.89,1139.27
1,1,2026-06-04,29ec180c06,Таз,инвентарь для уборки,8,2867.21,207.49
1,1,2026-06-04,29ec180c06,Кружка керамическая,посуда,2,2520.55,117.63
1,1,2026-06-04,29ec180c06,Подсвечник керамический,декор и интерьер,4,5218.42,509.5
1,1,2026-06-04,df7dd0fd4d,Подсвечник керамический,декор и интерьер,3,7240.2,1534.02
1,1,2026-06-04,df7dd0fd4d,Скатерть,текстиль,3,317.75,25.23
1,1,2026-06-04,df7dd0fd4d,Тряпка,инвентарь для уборки,3,2448.83,416.14
1,1,2026-06-04,df7dd0fd4d,Скатерть,текстиль,10,2912.54,227.22
1,1,2026-06-04,df7dd0fd4d,Свеча декоративная,декор и интерьер,9,2467.34,727.49
1,1,2026-06-04,df7dd0fd4d,Фоторамка 10х15,декор и интерьер,9,6083.59,1533.03
1,1,2026-06-04,df7dd0fd4d,Кастрюля,кухонная утварь,4,1997.95,331.45
1,1,2026-06-04,df7dd0fd4d,Полотенце вафельное,текстиль,10,9026.22,303.97
1,1,2026-06-04,ccb8bff3c9,Скатерть,текстиль,6,1611.03,478.05
1,1,2026-06-04,ccb8bff3c9,Терка,кухонная утварь,3,2145.61,289.01
1,1,2026-06-04,c127808f57,Держатель для туалетной бумаги,товары для ванной,8,1068.52,248.08
1,1,2026-06-04,c127808f57,Настенные часы,декор и интерьер,3,6552.98,1880.87
1,1,2026-06-04,c127808f57,Лопатка силиконовая,кухонная утварь,2,2439.67,462.21
1,1,2026-06-04,c127808f57,Фоторамка 10х15,декор и интерьер,8,2954.38,113.15
1,1,2026-06-04,c127808f57,Порошок стиральный,бытовая химия,10,451.99,87.85
1,1,2026-06-04,c127808f57,Кондиционер,бытовая химия,7,3787.69,324.49
1,1,2026-06-04,c127808f57,Ваза стеклянная,декор и интерьер,4,1486.71,259.47
1,1,2026-06-04,0ced437ecb,Свеча декоративная,декор и интерьер,6,699.3,41.4
1,1,2026-06-04,0ced437ecb,Вакуумный пакет,хранение,2,260.2,28.38
1,1,2026-06-04,0ced437ecb,Кружка керамическая,посуда,9,5393.33,1111.31
1,1,2026-06-04,0ced437ecb,Гель для посуды,бытовая химия,9,7359.27,247.65
1,1,2026-06-04,0ced437ecb,Доска разделочная,кухонная утварь,5,5171.5,185.48
1,1,2026-06-04,0ced437ecb,Ведро,инвентарь для уборки,6,1734.97,430.18
1,1,2026-06-04,0ced437ecb,Тряпка,инвентарь для уборки,8,562.15,149.67
1,1,2026-06-04,0ced437ecb,Скребок для окон,инвентарь для уборки,7,6992.87,1227.47
1,1,2026-06-04,cf6c4b51e4,Мыльница пластиковая,товары для ванной,8,6311.25,1556.7
1,1,2026-06-04,fb0c5347a0,Простыня на резинке,текстиль,7,3962.61,364.57
1,1,2026-06-04,fb0c5347a0,Салатник стеклянный,посуда,1,7050.54,1073.22
1,1,2026-06-04,fb0c5347a0,Пододеяльник,текстиль,8,802.95,120.47
1,1,2026-06-04,fb0c5347a0,Органайзер для специй,хранение,1,5844.7,213.48
1,1,2026-06-04,fb0c5347a0,Лопатка силиконовая,кухонная утварь,6,8093.05,24.92
1,1,2026-06-04,fb0c5347a0,Сковорода антипригарная,кухонная утварь,3,944.96,128.47
1,1,2026-06-04,fb0c5347a0,Стакан для зубных щеток,товары для ванной,4,87.45,9.16
1,1,2026-06-04,fb0c5347a0,Корзина для белья,хранение,3,7290.41,795.04
1,1,2026-06-04,fb0c5347a0,Фоторамка 10х15,декор и интерьер,5,8780.79,121.72
1,1,2026-06-04,fb0c5347a0,Коврик резиновый,товары для ванной,8,8500.71,653.16
1,1,2026-06-04,fb0c5347a0,Ведро,инвентарь для уборки,7,9470.99,386.64
1,1,2026-06-04,fb0c5347a0,Совок,инвентарь для уборки,10,7521.3,146.09
1,1,2026-06-04,5ff251e6a6,Держатель для туалетной бумаги,товары для ванной,7,6929.05,1537.83
1,1,2026-06-04,5ff251e6a6,Подсвечник керамический,декор и интерьер,6,5254.11,854.32
1,1,2026-06-04,9add4dfc1f,Органайзер для специй,хранение,6,1310.47,57.86
1,1,2026-06-04,9add4dfc1f,Кастрюля,кухонная утварь,5,7461.69,893.67
1,1,2026-06-04,9add4dfc1f,Сковорода антипригарная,кухонная утварь,5,5403.39,525.01
1,1,2026-06-04,9add4dfc1f,Совок,инвентарь для уборки,6,916.0,41.8
1,1,2026-06-04,9add4dfc1f,Порошок стиральный,бытовая химия,9,5936.28,1389.24
1,1,2026-06-04,9add4dfc1f,Ваза стеклянная,декор и интерьер,3,7840.49,444.86
1,1,2026-06-04,9add4dfc1f,Наволочка,текстиль,2,8450.75,685.58
1,1,2026-06-04,9add4dfc1f,Настенные часы,декор и интерьер,1,9698.05,1102.19
1,1,2026-06-04,9add4dfc1f,Швабра с отжимом,инвентарь для уборки,5,5184.01,1353.19
1,1,2026-06-04,1b56968b16,Свеча декоративная,декор и интерьер,10,9379.11,686.22
1,1,2026-06-04,1b56968b16,Кружка керамическая,посуда,4,1355.81,199.93
1,1,2026-06-04,1b56968b16,Держатель для туалетной бумаги,товары для ванной,6,8448.39,905.52
1,1,2026-06-04,1b56968b16,Таз,инвентарь для уборки,10,3592.21,216.85
1,1,2026-06-04,1b56968b16,Фоторамка 10х15,декор и интерьер,8,4081.98,266.88
1,1,2026-06-04,1b56968b16,Полотенце вафельное,текстиль,6,5941.89,404.95
1,1,2026-06-04,1b56968b16,Наволочка,текстиль,2,3687.94,117.29
1,1,2026-06-04,1b56968b16,Пододеяльник,текстиль,7,4008.48,426.56
1,1,2026-06-04,1b56968b16,Отбеливатель,бытовая химия,5,2554.21,86.6
1,1,2026-06-04,1b56968b16,Настенные часы,декор и интерьер,10,382.13,96.22
1,1,2026-06-04,1b56968b16,Кондиционер,бытовая химия,9,3194.0,950.56
1,1,2026-06-04,1b56968b16,Фоторамка 10х15,декор и интерьер,1,5419.88,1068.78
1,1,2026-06-04,1b56968b16,Кастрюля,кухонная утварь,6,7292.04,644.5
1,1,2026-06-04,1b56968b16,Шторка для душа,товары для ванной,5,8622.27,1588.02
