shop_num,num_cash_desk,dt,doc_id,item,category,amount,price,discount
6,1,2026-06-04,ff3043bdc1,Корзина для белья,хранение,7,3613.71,834.48
6,1,2026-06-04,ff3043bdc1,Пододеяльник,текстиль,9,2636.33,113.2
6,1,2026-06-04,ff3043bdc1,Кондиционер,бытовая химия,3,973.78,173.32
6,1,2026-06-04,ff3043bdc1,Фоторамка 10х15,декор и интерьер,1,5088.05,567.45
6,1,2026-06-04,11d4acafc8,Швабра с отжимом,инвентарь для уборки,6,3519.32,25.44
6,1,2026-06-04,fb85a3a767,Скатерть,текстиль,1,3848.84,633.94
6,1,2026-06-04,fb85a3a767,Вешалка,хранение,4,3744.01,228.49
6,1,2026-06-04,fb85a3a767,Ваза стеклянная,декор и интерьер,1,618.42,89.87
6,1,2026-06-04,fb85a3a767,Полотенце вафельное,текстиль,6,5018.32,440.71
6,1,2026-06-04,fb85a3a767,Доска разделочная,кухонная утварь,4,4466.28,714.72
6,1,2026-06-04,fb85a3a767,Стакан для зубных щеток,товары для ванной,6,7315.51,1858.17
6,1,2026-06-04,fb85a3a767,Тряпка,инвентарь для уборки,1,9329.59,1226.1
6,1,2026-06-04,fb85a3a767,Лопатка силиконовая,кухонная утварь,1,6923.96,1668.81
6,1,2026-06-04,fb85a3a767,Гель для посуды,бытовая химия,1,1152.34,316.58
6,1,2026-06-04,fb85a3a767,Фоторамка 10х15,декор и интерьер,9,4206.18,865.26
6,1,2026-06-04,fb85a3a767,Скатерть,текстиль,5,4088.51,648.54
6,1,2026-06-04,b8018d386b,Вакуумный пакет,хранение,4,7216.61,1526.39
6,1,2026-06-04,b8018d386b,Пододеяльник,текстиль,7,1602.91,215.04
6,1,2026-06-04,b8018d386b,Скребок для окон,инвентарь для уборки,7,1323.78,84.17
6,1,2026-06-04,b8018d386b,Свеча декоративная,декор и интерьер,8,5333.33,992.95
6,1,2026-06-04,b8018d386b,Стакан граненый,посуда,7,5038.62,46.63
6,1,2026-06-04,b8018d386b,Ваза стеклянная,декор и интерьер,7,3355.27,581.8
6,1,2026-06-04,b8018d386b,Доска разделочная,кухонная утварь,3,7489.75,227.5
6,1,2026-06-04,b8018d386b,Доска разделочная,кухонная утварь,6,6651.53,868.15
6,1,2026-06-04,d9f9bbe584,Пододеяльник,текстиль,1,8883.67,2640.39
6,1,2026-06-04,d9f9bbe584,Терка,кухонная утварь,1,3570.31,303.75
6,1,2026-06-04,d9f9bbe584,Пододеяльник,текстиль,7,7573.6,754.49
6,1,2026-06-04,d9f9bbe584,Стакан граненый,посуда,10,7469.98,1817.8
6,1,2026-06-04,d9f9bbe584,Мыльница пластиковая,товары для ванной,5,5990.71,382.2
6,1,2026-06-04,d9f9bbe584,Стакан для зубных щеток,товары для ванной,1,7389.72,662.51
6,1,2026-06-04,d9f9bbe584,Кастрюля,кухонная утварь,9,3344.38,317.76
6,1,2026-06-04,d9f9bbe584,Средство для мытья окон,бытовая химия,2,5036.55,906.48
6,1,2026-06-04,d9f9bbe584,Мыльница пластиковая,товары для ванной,1,3165.39,708.59
6,1,2026-06-04,d9f9bbe584,Простыня на резинке,текстиль,8,5279.11,696.88
6,1,2026-06-04,d9f9bbe584,Терка,кухонная утварь,3,3215.8,830.41
6,1,2026-06-04,d9f9bbe584,Швабра с отжимом,инвентарь для уборки,7,9164.76,1009.79
6,1,2026-06-04,4a1a1bfffc,Фоторамка 10х15,декор и интерьер,7,727.13,34.95
6,1,2026-06-04,4a1a1bfffc,Вакуумный пакет,хранение,9,5819.6,1551.28
6,1,2026-06-04,4a1a1bfffc,Вешалка,хранение,9,1054.2,78.52
6,1,2026-06-04,4a1a1bfffc,Гель для посуды,бытовая химия,10,6187.43,938.88
6,1,2026-06-04,4a1a1bfffc,Средство для мытья окон,бытовая химия,10,7558.35,400.0
6,1,2026-06-04,8e618bbe68,Простыня на резинке,текстиль,2,5049.48,922.96
6,1,2026-06-04,8e618bbe68,Корзина для белья,хранение,2,4853.63,744.63
6,1,2026-06-04,8e618bbe68,Коврик резиновый,товары для ванной,8,3467.91,501.48
6,1,2026-06-04,8e618bbe68,Сковорода антипригарная,кухонная утварь,3,1022.95,173.04
6,1,2026-06-04,8e618bbe68,Свеча декоративная,декор и интерьер,10,1371.59,145.03
6,1,2026-06-04,8e618bbe68,Ложка столовая,посуда,9,2473.29,278.3
6,1,2026-06-04,8e618bbe68,Ваза стеклянная,декор и интерьер,9,4233.23,1143.4
6,1,2026-06-04,8e618bbe68,Коврик резиновый,товары для ванной,2,8667.09,834.33
6,1,2026-06-04,8e618bbe68,Салатник стеклянный,посуда,10,5379.45,1174.54
6,1,2026-06-04,8e618bbe68,Лопатка силиконовая,кухонная утварь,4,730.95,35.1
6,1,2026-06-04,8e618bbe68,Фоторамка 10х15,декор и интерьер,4,8819.58,1160.1
6,1,2026-06-04,61c28f78d3,Подсвечник керамический,декор и интерьер,7,7572.91,1196.09
6,1,2026-06-04,61c28f78d3,Корзина для белья,хранение,3,1189.01,212.85
6,1,2026-06-04,92d51c0f50,Скребок для окон,инвентарь для уборки,3,4782.61,1353.38
6,1,2026-06-04,92d51c0f50,Порошок стиральный,бытовая химия,4,4235.1,892.22
6,1,2026-06-04,92d51c0f50,Простыня на резинке,текстиль,3,7765.39,1109.57
6,1,2026-06-04,c034c8cddf,Полотенце вафельное,текстиль,3,3348.0,799.32
6,1,2026-06-04,c034c8cddf,Порошок стиральный,бытовая химия,2,1526.27,135.92
6,1,2026-06-04,c034c8cddf,Кастрюля,кухонная утварь,5,1952.93,7.76
6,1,2026-06-04,c034c8cddf,Гель для посуды,бытовая химия,7,5150.12,750.07
6,1,2026-06-04,c034c8cddf,Настенные часы,декор и интерьер,2,2298.09,197.85
6,1,2026-06-04,c034c8cddf,Лопатка силиконовая,кухонная утварь,2,7876.03,1079.24
6,1,2026-06-04,c034c8cddf,Пододеяльник,текстиль,4,7475.53,223.43
6,1,2026-06-04,77db38bf1c,Полотенце вафельное,текстиль,10,5319.46,828.3
6,1,2026-06-04,77db38bf1c,Скатерть,текстиль,6,2783.08,456.13
6,1,2026-06-04,77db38bf1c,Органайзер для специй,хранение,5,3173.44,13.0
6,1,2026-06-04,77db38bf1c,Полотенце вафельное,текстиль,1,3169.29,366.08
6,1,2026-06-04,77db38bf1c,Кондиционер,бытовая химия,3,8089.68,1444.02
6,1,2026-06-04,77db38bf1c,Кружка керамическая,посуда,10,4323.36,625.67
6,1,2026-06-04,77db38bf1c,Свеча декоративная,декор и интерьер,2,3865.68,108.71
6,1,2026-06-04,77db38bf1c,Ложка столовая,посуда,3,6752.46,1433.51
6,1,2026-06-04,77db38bf1c,Кружка керамическая,посуда,4,6554.23,466.54
6,1,2026-06-04,77db38bf1c,Кондиционер,бытовая химия,8,4388.89,161.6
6,1,2026-06-04,77db38bf1c,Ведро,инвентарь для уборки,10,5990.31,1730.13
6,1,2026-06-04,77db38bf1c,Подсвечник керамический,декор и интерьер,4,7470.5,779.51
6,1,2026-06-04,270d52f4e8,Таз,инвентарь для уборки,1,700.87,77.98
6,1,2026-06-04,270d52f4e8,Кастрюля,кухонная утварь,10,5588.0,322.41
6,1,2026-06-04,0682bbb224,Терка,кухонная утварь,10,7782.05,362.02
6,1,2026-06-04,0682bbb224,Кастрюля,кухонная утварь,3,3702.92,524.0
6,1,2026-06-04,0682bbb224,Полотенце вафельное,текстиль,7,9201.59,335.93
6,1,2026-06-04,0682bbb224,Пододеяльник,текстиль,3,9616.07,2535.31
6,1,2026-06-04,0682bbb224,Кастрюля,кухонная утварь,3,844.02,111.1
6,1,2026-06-04,0682bbb224,Контейнер пластиковый,хранение,5,8594.8,2154.59
6,1,2026-06-04,0682bbb224,Ваза стеклянная,декор и интерьер,1,879.0,19.99
6,1,2026-06-04,0682bbb224,Вакуумный пакет,хранение,2,1340.0,194.27
6,1,2026-06-04,0682bbb224,Вакуумный пакет,хранение,4,7428.3,1614.84
6,1,2026-06-04,0682bbb224,Полотенце вафельное,текстиль,8,8990.22,2425.72
6,1,2026-06-04,0682bbb224,Ваза стеклянная,декор и интерьер,6,6859.74,322.36
6,1,2026-06-04,a9a4392a2f,Подсвечник керамический,декор и интерьер,6,4606.99,697.05
6,1,2026-06-04,a9a4392a2f,Корзина для белья,хранение,9,1002.28,234.08
6,1,2026-06-04,a9a4392a2f,Скребок для окон,инвентарь для уборки,8,5646.1,1302.51
6,1,2026-06-04,a9a4392a2f,Лопатка силиконовая,кухонная утварь,2,8708.67,1995.9
6,1,2026-06-04,a9a4392a2f,Отбеливатель,бытовая химия,1,4262.96,898.08
6,1,2026-06-04,a9a4392a2f,Кондиционер,бытовая химия,1,734.06,57.51
6,1,2026-06-04,5dc337bf46,Сковорода антипригарная,кухонная утварь,6,7462.4,86.95
6,1,2026-06-04,5dc337bf46,Контейнер пластиковый,хранение,10,696.73,143.27
6,1,2026-06-04,5dc337bf46,Гель для посуды,бытовая химия,10,8106.0,89.59
6,1,2026-06-04,5dc337bf46,Стакан для зубных щеток,товары для ванной,10,5398.09,749.2
6,1,2026-06-04,5dc337bf46,Кондиционер,бытовая химия,10,7218.19,213.94
6,1,2026-06-04,5dc337bf46,Гель для посуды,бытовая химия,9,3803.62,102.76
6,1,2026-06-04,5dc337bf46,Настенные часы,декор и интерьер,1,9516.18,1282.61
6,1,2026-06-04,5dc337bf46,Сковорода антипригарная,кухонная утварь,7,1805.93,95.7
6,1,2026-06-04,5dc337bf46,Ведро,инвентарь для уборки,3,3089.2,804.19
6,1,2026-06-04,231f90632d,Средство для мытья окон,бытовая химия,10,3014.9,79.2
6,1,2026-06-04,231f90632d,Вешалка,хранение,8,6017.5,1366.05
6,1,2026-06-04,231f90632d,Салатник стеклянный,посуда,6,1039.37,165.31
6,1,2026-06-04,231f90632d,Органайзер для специй,хранение,10,1418.84,63.16
6,1,2026-06-04,7620eaac2e,Лопатка силиконовая,кухонная утварь,9,707.06,113.87
6,1,2026-06-04,7620eaac2e,Настенные часы,декор и интерьер,1,3077.82,112.74
6,1,2026-06-04,7620eaac2e,Доска разделочная,кухонная утварь,7,3115.64,601.26
6,1,2026-06-04,7620eaac2e,Коврик резиновый,товары для ванной,10,4319.77,1093.41
6,1,2026-06-04,7620eaac2e,Ложка столовая,посуда,9,5831.78,509.65
6,1,2026-06-04,7620eaac2e,Пододеяльник,текстиль,2,414.99,3.22
6,1,2026-06-04,7620eaac2e,Таз,инвентарь для уборки,9,1537.87,197.83
6,1,2026-06-04,6a128b05fe,Органайзер для специй,хранение,7,9801.92,599.32
6,1,2026-06-04,6a128b05fe,Наволочка,текстиль,1,6889.72,1695.38
6,1,2026-06-04,6a128b05fe,Коврик резиновый,товары для ванной,6,9705.44,2175.52
6,1,2026-06-04,6a128b05fe,Полотенце вафельное,текстиль,1,6470.81,1915.28
6,1,2026-06-04,6a128b05fe,Кружка керамическая,посуда,9,4676.87,475.3
6,1,2026-06-04,6a128b05fe,Средство для мытья окон,бытовая химия,2,6405.56,235.81
6,1,2026-06-04,6a128b05fe,Простыня на резинке,текстиль,6,5857.69,963.48
6,1,2026-06-04,6a128b05fe,Ложка столовая,посуда,3,5637.47,831.91
6,1,2026-06-04,6a128b05fe,Средство для мытья окон,бытовая химия,1,4641.94,398.87
6,1,2026-06-04,6a128b05fe,Вакуумный пакет,хранение,2,4961.0,1226.66
6,1,2026-06-04,6a128b05fe,Простыня на резинке,текстиль,10,2582.86,91.8
6,1,2026-06-04,6a128b05fe,Отбеливатель,бытовая химия,7,5109.45,231.5
6,1,2026-06-04,6a128b05fe,Таз,инвентарь для уборки,3,9058.52,2697.3
6,1,2026-06-04,6a128b05fe,Вешалка,хранение,7,815.97,202.21
6,1,2026-06-04,6a128b05fe,Таз,инвентарь для уборки,1,8304.93,2218.04
6,1,2026-06-04,2106c39734,Скребок для окон,инвентарь для уборки,5,7561.35,560.35
6,1,2026-06-04,2106c39734,Наволочка,текстиль,9,6932.92,1117.22
6,1,2026-06-04,2106c39734,Коврик резиновый,товары для ванной,4,2260.4,376.37
6,1,2026-06-04,2106c39734,Тряпка,инвентарь для уборки,8,7055.18,1978.68
6,1,2026-06-04,2106c39734,Отбеливатель,бытовая химия,4,419.9,78.1
6,1,2026-06-04,2106c39734,Ведро,инвентарь для уборки,7,4544.45,848.26
6,1,2026-06-04,2106c39734,Отбеливатель,бытовая химия,10,3422.25,891.71
6,1,2026-06-04,2106c39734,Тарелка глубокая,посуда,10,1463.54,293.98
6,1,2026-06-04,2106c39734,Лопатка силиконовая,кухонная утварь,5,8987.0,1294.12
6,1,2026-06-04,2106c39734,Средство для мытья окон,бытовая химия,5,7631.12,314.51
6,1,2026-06-04,6fae944ff3,Порошок стиральный,бытовая химия,8,5683.85,570.64
6,1,2026-06-04,6fae944ff3,Щетка,инвентарь для уборки,10,2957.02,475.1
6,1,2026-06-04,6fae944ff3,Таз,инвентарь для уборки,2,4201.19,1242.21
6,1,2026-06-04,9502cf2cd5,Кружка керамическая,посуда,5,7072.87,1725.92
6,1,2026-06-04,9502cf2cd5,Контейнер пластиковый,хранение,1,9417.03,2601.98
6,1,2026-06-04,9502cf2cd5,Швабра с отжимом,инвентарь для уборки,5,1932.86,334.74
6,1,2026-06-04,9502cf2cd5,Корзина для белья,хранение,5,1314.84,19.01
6,1,2026-06-04,9502cf2cd5,Средство для мытья окон,бытовая химия,6,8024.48,136.03
6,1,2026-06-04,9502cf2cd5,Полотенце вафельное,текстиль,9,5831.46,1448.9
6,1,2026-06-04,9502cf2cd5,Сковорода антипригарная,кухонная утварь,5,7861.5,800.0
6,1,2026-06-04,1209896973,Стакан для зубных щеток,товары для ванной,1,6632.03,896.43
6,1,2026-06-04,1209896973,Салатник стеклянный,посуда,9,3992.23,631.94
6,1,2026-06-04,1209896973,Ложка столовая,посуда,7,4293.28,279.46
6,1,2026-06-04,1209896973,Вешалка,хранение,6,715.17,148.54
6,1,2026-06-04,1209896973,Тряпка,инвентарь для уборки,4,1767.96,69.32
6,1,2026-06-04,1209896973,Контейнер пластиковый,хранение,6,7780.71,695.02
6,1,2026-06-04,1209896973,Наволочка,текстиль,4,6739.92,1005.6
6,1,2026-06-04,1209896973,Лопатка силиконовая,кухонная утварь,6,2906.56,742.18
6,1,2026-06-04,1209896973,Полотенце вафельное,текстиль,1,5058.2,83.1
6,1,2026-06-04,1209896973,Доска разделочная,кухонная утварь,5,9138.95,1832.27
6,1,2026-06-04,1209896973,Тарелка глубокая,посуда,9,5028.26,356.66
6,1,2026-06-04,173c010083,Кружка керамическая,посуда,7,4169.76,737.44
6,1,2026-06-04,173c010083,Держатель для туалетной бумаги,товары для ванной,10,1509.71,181.18
6,1,2026-06-04,173c010083,Терка,кухонная утварь,4,2604.29,332.82
6,1,2026-06-04,173c010083,Скребок для окон,инвентарь для уборки,6,5243.98,476.72
6,1,2026-06-04,173c010083,Кондиционер,бытовая химия,2,6271.39,808.96
6,1,2026-06-04,173c010083,Кастрюля,кухонная утварь,9,3823.69,383.71
6,1,2026-06-04,173c010083,Кружка керамическая,посуда,7,3696.02,1030.63
6,1,2026-06-04,173c010083,Вешалка,хранение,10,7420.4,1911.66
6,1,2026-06-04,173c010083,Средство для мытья окон,бытовая химия,1,3657.15,338.42
6,1,2026-06-04,173c010083,Скатерть,текстиль,10,4646.82,879.58
6,1,2026-06-04,b6c6483750,Кружка керамическая,посуда,5,3235.84,368.4
6,1,2026-06-04,b6c6483750,Корзина для белья,хранение,3,6337.17,602.7
6,1,2026-06-04,b6c6483750,Контейнер пластиковый,хранение,9,3340.61,110.47
6,1,2026-06-04,b6c6483750,Тарелка глубокая,посуда,6,2011.92,350.09
6,1,2026-06-04,b6c6483750,Ложка столовая,посуда,8,1022.95,14.8
6,1,2026-06-04,b6c6483750,Терка,кухонная утварь,4,1778.1,211.67
6,1,2026-06-04,b6c6483750,Тряпка,инвентарь для уборки,6,9975.0,735.12
6,1,2026-06-04,b6c6483750,Салатник стеклянный,посуда,8,6704.31,407.91
6,1,2026-06-04,b6c6483750,Гель для посуды,бытовая химия,1,7417.31,2167.9
6,1,2026-06-04,b6c6483750,Средство для мытья окон,бытовая химия,10,9432.57,661.51
6,1,2026-06-04,b6c6483750,Сковорода антипригарная,кухонная утварь,1,7080.05,613.34
6,1,2026-06-04,b6c6483750,Салатник стеклянный,посуда,3,4825.32,682.71
6,1,2026-06-04,b6c6483750,Вакуумный пакет,хранение,10,5671.65,655.61
6,1,2026-06-04,b6c6483750,Тарелка глубокая,посуда,8,9903.66,2013.35
6,1,2026-06-04,7a45c3edc4,Настенные часы,декор и интерьер,10,741.84,78.19
6,1,2026-06-04,7a45c3edc4,Пододеяльник,текстиль,4,8389.25,299.62
6,1,2026-06-04,7a45c3edc4,Кружка керамическая,посуда,8,4446.27,1215.15
6,1,2026-06-04,7a45c3edc4,Держатель для туалетной бумаги,товары для ванной,7,4810.93,1385.87
6,1,2026-06-04,7a45c3edc4,Наволочка,текстиль,8,524.0,87.69
6,1,2026-06-04,7a45c3edc4,Держатель для туалетной бумаги,товары для ванной,7,1295.75,18.19
6,1,2026-06-04,7a45c3edc4,Стакан граненый,посуда,5,3755.52,699.26
6,1,2026-06-04,7a45c3edc4,Кондиционер,бытовая химия,2,4562.01,142.1
6,1,2026-06-04,20a8ee1910,Простыня на резинке,текстиль,3,7659.15,447.04
6,1,2026-06-04,20a8ee1910,Порошок стиральный,бытовая химия,9,9769.82,2623.27
6,1,2026-06-04,20a8ee1910,Наволочка,текстиль,3,9573.38,1007.05
6,1,2026-06-04,20a8ee1910,Свеча декоративная,декор и интерьер,5,6199.27,509.82
6,1,2026-06-04,20a8ee1910,Шторка для душа,товары для ванной,8,5859.88,866.89
6,1,2026-06-04,20a8ee1910,Пододеяльник,текстиль,3,2981.75,333.88
6,1,2026-06-04,20a8ee1910,Полотенце вафельное,текстиль,9,7890.12,1296.32
6,1,2026-06-04,20a8ee1910,Наволочка,текстиль,5,1385.11,359.66
6,1,2026-06-04,20a8ee1910,Кружка керамическая,посуда,6,5784.2,1566.47
6,1,2026-06-04,20a8ee1910,Порошок стиральный,бытовая химия,1,2546.62,668.0
6,1,2026-06-04,20a8ee1910,Стакан для зубных щеток,товары для ванной,9,9263.96,782.02
6,1,2026-06-04,20a8ee1910,Скребок для окон,инвентарь для уборки,10,5469.7,358.02
6,1,2026-06-04,20a8ee1910,Тарелка глубокая,посуда,3,5474.91,21.41
