shop_num,num_cash_desk,dt,doc_id,item,category,amount,price,discount
2,3,2026-06-04,1b286e06db,Подсвечник керамический,декор и интерьер,1,7200.26,629.83
2,3,2026-06-04,1b286e06db,Свеча декоративная,декор и интерьер,2,9474.75,551.68
2,3,2026-06-04,1b286e06db,Доска разделочная,кухонная утварь,8,2639.59,129.28
2,3,2026-06-04,5a937585cb,Органайзер для специй,хранение,10,136.03,6.55
2,3,2026-06-04,5a937585cb,Кружка керамическая,посуда,8,4399.6,736.35
2,3,2026-06-04,5a937585cb,Тряпка,инвентарь для уборки,5,7647.49,307.93
2,3,2026-06-04,4f89592f0c,Швабра с отжимом,инвентарь для уборки,2,7541.06,1040.05
2,3,2026-06-04,4f89592f0c,Кастрюля,кухонная утварь,6,6294.47,303.79
2,3,2026-06-04,c8f6449d5f,Корзина для белья,хранение,8,6816.45,1647.17
2,3,2026-06-04,72611fbd0e,Коврик резиновый,товары для ванной,1,3551.17,318.41
2,3,2026-06-04,72611fbd0e,Швабра с отжимом,инвентарь для уборки,1,4758.61,959.75
2,3,2026-06-04,72611fbd0e,Терка,кухонная утварь,3,2749.18,753.55
2,3,2026-06-04,72611fbd0e,Контейнер пластиковый,хранение,5,5819.98,446.52
2,3,2026-06-04,72611fbd0e,Коврик резиновый,товары для ванной,5,553.35,49.01
2,3,2026-06-04,72611fbd0e,Швабра с отжимом,инвентарь для уборки,10,5523.36,208.32
2,3,2026-06-04,72611fbd0e,Мыльница пластиковая,товары для ванной,5,1776.05,10.32
2,3,2026-06-04,c104a9c8e3,Терка,кухонная утварь,2,9876.45,1046.66
2,3,2026-06-04,c104a9c8e3,Полотенце вафельное,текстиль,9,8104.27,880.12
2,3,2026-06-04,c104a9c8e3,Фоторамка 10х15,декор и интерьер,1,8925.45,708.74
2,3,2026-06-04,5b571035d3,Пододеяльник,текстиль,6,3698.53,484.24
2,3,2026-06-04,5b571035d3,Скатерть,текстиль,3,3877.8,206.81
2,3,2026-06-04,5b571035d3,Вешалка,хранение,2,7543.66,1718.42
2,3,2026-06-04,5b571035d3,Скатерть,текстиль,5,4368.54,571.46
2,3,2026-06-04,5b571035d3,Отбеливатель,бытовая химия,2,8327.08,1674.28
2,3,2026-06-04,5b571035d3,Кружка керамическая,посуда,6,4016.91,508.96
2,3,2026-06-04,5b571035d3,Полотенце вафельное,текстиль,3,3328.52,510.88
2,3,2026-06-04,5b571035d3,Органайзер для специй,хранение,2,4433.21,578.85
2,3,2026-06-04,5b571035d3,Сковорода антипригарная,кухонная утварь,8,4277.51,473.65
2,3,2026-06-04,5b571035d3,Подсвечник керамический,декор и интерьер,4,4816.07,589.15
2,3,2026-06-04,5b571035d3,Вакуумный пакет,хранение,1,3215.6,598.51
2,3,2026-06-04,5b571035d3,Совок,инвентарь для уборки,3,2315.81,564.12
2,3,2026-06-04,5b571035d3,Свеча декоративная,декор и интерьер,7,3065.83,115.6
2,3,2026-06-04,5b571035d3,Стакан для зубных щеток,товары для ванной,7,8242.76,2357.34
2,3,2026-06-04,6f34023810,Сковорода антипригарная,кухонная утварь,10,7365.58,2084.65
2,3,2026-06-04,6f34023810,Коврик резиновый,товары для ванной,2,9174.36,303.35
2,3,2026-06-04,6f34023810,Доска разделочная,кухонная утварь,6,3950.19,845.89
2,3,2026-06-04,6f34023810,Органайзер для специй,хранение,2,5411.13,720.5
2,3,2026-06-04,6f34023810,Тряпка,инвентарь для уборки,6,4856.24,366.71
2,3,2026-06-04,6f34023810,Лопатка силиконовая,кухонная утварь,9,9985.08,1461.32
2,3,2026-06-04,82f8e742a9,Стакан граненый,посуда,7,6729.67,424.17
2,3,2026-06-04,82f8e742a9,Вакуумный пакет,хранение,4,9266.72,1477.18
2,3,2026-06-04,82f8e742a9,Коврик резиновый,товары для ванной,5,8993.01,1995.5
2,3,2026-06-04,82f8e742a9,Скребок для окон,инвентарь для уборки,2,1505.56,15.48
2,3,2026-06-04,82f8e742a9,Салатник стеклянный,посуда,4,1401.71,91.95
2,3,2026-06-04,82f8e742a9,Корзина для белья,хранение,5,3937.41,621.39
2,3,2026-06-04,82f8e742a9,Швабра с отжимом,инвентарь для уборки,1,2767.85,32.74
2,3,2026-06-04,82f8e742a9,Корзина для белья,хранение,3,3678.07,691.37
2,3,2026-06-04,82f8e742a9,Коврик резиновый,товары для ванной,9,4823.19,502.16
2,3,2026-06-04,82f8e742a9,Гель для посуды,бытовая химия,2,6567.22,922.12
2,3,2026-06-04,82f8e742a9,Ведро,инвентарь для уборки,10,7180.22,1865.27
2,3,2026-06-04,82f8e742a9,Лопатка силиконовая,кухонная утварь,9,2992.82,711.59
2,3,2026-06-04,dcb8ab7e57,Фоторамка 10х15,декор и интерьер,9,2276.65,335.62
2,3,2026-06-04,dcb8ab7e57,Свеча декоративная,декор и интерьер,7,4322.31,381.71
2,3,2026-06-04,dcb8ab7e57,Кондиционер,бытовая химия,3,372.08,74.96
2,3,2026-06-04,dcb8ab7e57,Вакуумный пакет,хранение,8,8058.11,690.65
2,3,2026-06-04,dcb8ab7e57,Пододеяльник,текстиль,6,145.01,3.3
2,3,2026-06-04,dcb8ab7e57,Ведро,инвентарь для уборки,10,9220.6,730.74
2,3,2026-06-04,dcb8ab7e57,Салатник стеклянный,посуда,3,4969.4,1201.29
2,3,2026-06-04,dcb8ab7e57,Средство для мытья окон,бытовая химия,8,3339.81,555.92
2,3,2026-06-04,dcb8ab7e57,Гель для посуды,бытовая химия,4,2955.59,528.55
2,3,2026-06-04,dcb8ab7e57,Тряпка,инвентарь для уборки,9,1437.96,64.4
2,3,2026-06-04,dcb8ab7e57,Швабра с отжимом,инвентарь для уборки,10,3126.25,269.36
2,3,2026-06-04,dcb8ab7e57,Швабра с отжимом,инвентарь для уборки,1,3138.45,105.04
2,3,2026-06-04,dcb8ab7e57,Вешалка,хранение,1,5788.68,671.99
2,3,2026-06-04,0c33ed89cd,Подсвечник керамический,декор и интерьер,1,5872.24,386.51
2,3,2026-06-04,0c33ed89cd,Тарелка глубокая,посуда,8,6289.22,1106.33
2,3,2026-06-04,0c33ed89cd,Вакуумный пакет,хранение,1,3177.76,154.04
2,3,2026-06-04,0c33ed89cd,Полотенце вафельное,текстиль,3,7549.75,2221.02
2,3,2026-06-04,0c33ed89cd,Сковорода антипригарная,кухонная утварь,8,1075.07,225.8
2,3,2026-06-04,0c33ed89cd,Кастрюля,кухонная утварь,7,2219.11,317.2
2,3,2026-06-04,0c33ed89cd,Тарелка глубокая,посуда,6,1829.05,35.79
2,3,2026-06-04,0c33ed89cd,Сковорода антипригарная,кухонная утварь,2,9374.77,1704.3
2,3,2026-06-04,0c33ed89cd,Сковорода антипригарная,кухонная утварь,4,6940.79,1396.05
2,3,2026-06-04,0c33ed89cd,Лопатка силиконовая,кухонная утварь,4,5934.91,1104.38
2,3,2026-06-04,0c33ed89cd,Средство для мытья окон,бытовая химия,7,3526.33,433.57
2,3,2026-06-04,0c33ed89cd,Мыльница пластиковая,товары для ванной,4,7668.84,2167.26
2,3,2026-06-04,0c33ed89cd,Тряпка,инвентарь для уборки,6,3772.14,321.8
2,3,2026-06-04,0c33ed89cd,Вакуумный пакет,хранение,9,6000.11,1455.46
2,3,2026-06-04,20a65c2ee2,Ваза стеклянная,декор и интерьер,7,9555.2,719.07
2,3,2026-06-04,20a65c2ee2,Тряпка,инвентарь для уборки,6,5099.64,946.0
2,3,2026-06-04,20a65c2ee2,Ложка столовая,посуда,2,7321.98,1700.92
2,3,2026-06-04,20a65c2ee2,Терка,кухонная утварь,9,9523.78,977.7
2,3,2026-06-04,20a65c2ee2,Кондиционер,бытовая химия,6,7594.52,1294.88
2,3,2026-06-04,20a65c2ee2,Швабра с отжимом,инвентарь для уборки,7,1924.33,199.53
2,3,2026-06-04,20a65c2ee2,Ложка столовая,посуда,1,4985.07,1198.86
2,3,2026-06-04,20a65c2ee2,Стакан для зубных щеток,товары для ванной,2,9702.82,1198.66
2,3,2026-06-04,20a65c2ee2,Таз,инвентарь для уборки,8,6180.12,1100.01
2,3,2026-06-04,20a65c2ee2,Настенные часы,декор и интерьер,9,201.49,49.1
2,3,2026-06-04,16a48a2f64,Простыня на резинке,текстиль,9,7394.19,253.51
2,3,2026-06-04,16a48a2f64,Терка,кухонная утварь,2,7970.81,563.89
2,3,2026-06-04,16a48a2f64,Ложка столовая,посуда,1,3649.27,769.66
2,3,2026-06-04,16a48a2f64,Тарелка глубокая,посуда,5,5442.98,1230.27
2,3,2026-06-04,16a48a2f64,Скребок для окон,инвентарь для уборки,7,7954.46,26.33
2,3,2026-06-04,16a48a2f64,Щетка,инвентарь для уборки,3,7837.66,808.59
2,3,2026-06-04,16a48a2f64,Простыня на резинке,текстиль,10,986.08,265.39
2,3,2026-06-04,16a48a2f64,Стакан для зубных щеток,товары для ванной,9,7716.91,1080.38
2,3,2026-06-04,16a48a2f64,Терка,кухонная утварь,1,5891.32,1136.28
2,3,2026-06-04,16a48a2f64,Совок,инвентарь для уборки,2,9769.42,1659.15
2,3,2026-06-04,16a48a2f64,Кондиционер,бытовая химия,1,9002.98,103.34
2,3,2026-06-04,16a48a2f64,Сковорода антипригарная,кухонная утварь,2,2335.14,285.76
2,3,2026-06-04,16a48a2f64,Сковорода антипригарная,кухонная утварь,3,7803.5,21.58
2,3,2026-06-04,16a48a2f64,Стакан граненый,посуда,6,940.26,254.04
2,3,2026-06-04,16a48a2f64,Сковорода антипригарная,кухонная утварь,7,3296.17,567.72
2,3,2026-06-04,8e0c555902,Пододеяльник,текстиль,5,3270.03,365.39
2,3,2026-06-04,8e0c555902,Мыльница пластиковая,товары для ванной,6,6803.11,1191.67
2,3,2026-06-04,8e0c555902,Гель для посуды,бытовая химия,4,3475.81,891.91
2,3,2026-06-04,8e0c555902,Терка,кухонная утварь,9,1875.92,373.2
2,3,2026-06-04,8e0c555902,Скатерть,текстиль,2,6801.98,481.9
2,3,2026-06-04,8e0c555902,Сковорода антипригарная,кухонная утварь,6,8566.41,2319.92
2,3,2026-06-04,8e0c555902,Салатник стеклянный,посуда,1,5873.66,728.96
2,3,2026-06-04,8e0c555902,Корзина для белья,хранение,1,3133.6,179.68
2,3,2026-06-04,8e0c555902,Швабра с отжимом,инвентарь для уборки,10,394.79,77.39
2,3,2026-06-04,8e0c555902,Стакан граненый,посуда,2,6012.71,1617.36
2,3,2026-06-04,8e0c555902,Вакуумный пакет,хранение,2,7253.59,1320.54
2,3,2026-06-04,8e0c555902,Швабра с отжимом,инвентарь для уборки,1,4942.01,360.2
2,3,2026-06-04,abcce4241a,Кастрюля,кухонная утварь,4,3861.63,144.13
2,3,2026-06-04,abcce4241a,Фоторамка 10х15,декор и интерьер,4,1540.32,26.71
2,3,2026-06-04,abcce4241a,Полотенце вафельное,текстиль,1,9209.61,1776.32
2,3,2026-06-04,78a00fac80,Мыльница пластиковая,товары для ванной,7,4267.49,1023.27
2,3,2026-06-04,78a00fac80,Мыльница пластиковая,товары для ванной,3,6238.04,1839.58
2,3,2026-06-04,78a00fac80,Держатель для туалетной бумаги,товары для ванной,9,1051.55,284.17
2,3,2026-06-04,5976405a40,Коврик резиновый,товары для ванной,9,3545.59,67.37
2,3,2026-06-04,5976405a40,Стакан для зубных щеток,товары для ванной,8,6120.77,137.7
2,3,2026-06-04,5976405a40,Гель для посуды,бытовая химия,2,2551.12,562.01
2,3,2026-06-04,5976405a40,Наволочка,текстиль,9,122.71,31.57
2,3,2026-06-04,5976405a40,Порошок стиральный,бытовая химия,8,5975.16,902.16
2,3,2026-06-04,5976405a40,Тряпка,инвентарь для уборки,4,7078.79,505.44
2,3,2026-06-04,c7c78881fc,Мыльница пластиковая,товары для ванной,8,2659.48,298.58
2,3,2026-06-04,c7c78881fc,Контейнер пластиковый,хранение,7,2565.76,292.23
2,3,2026-06-04,c7c78881fc,Наволочка,текстиль,2,153.1,35.7
2,3,2026-06-04,c7c78881fc,Коврик резиновый,товары для ванной,4,6456.31,412.72
2,3,2026-06-04,c7c78881fc,Подсвечник керамический,декор и интерьер,3,7397.37,84.13
2,3,2026-06-04,c7c78881fc,Кружка керамическая,посуда,5,2256.68,343.3
2,3,2026-06-04,c7c78881fc,Скатерть,текстиль,3,2145.93,121.94
2,3,2026-06-04,76be122997,Швабра с отжимом,инвентарь для уборки,7,9763.79,1178.22
2,3,2026-06-04,76be122997,Настенные часы,декор и интерьер,3,4109.16,1078.78
2,3,2026-06-04,76be122997,Терка,кухонная утварь,8,8980.03,2143.3
2,3,2026-06-04,76be122997,Простыня на резинке,текстиль,6,5899.4,820.97
2,3,2026-06-04,76be122997,Свеча декоративная,декор и интерьер,3,1704.57,67.88
2,3,2026-06-04,76be122997,Вешалка,хранение,6,5641.48,1344.15
2,3,2026-06-04,76be122997,Отбеливатель,бытовая химия,10,9510.71,825.61
2,3,2026-06-04,76be122997,Порошок стиральный,бытовая химия,9,2167.95,324.41
2,3,2026-06-04,76be122997,Вешалка,хранение,7,2392.03,400.14
2,3,2026-06-04,76be122997,Контейнер пластиковый,хранение,1,97.9,11.79
2,3,2026-06-04,76be122997,Порошок стиральный,бытовая химия,4,1514.09,140.38
2,3,2026-06-04,76be122997,Мыльница пластиковая,товары для ванной,2,9903.73,1812.35
2,3,2026-06-04,76be122997,Контейнер пластиковый,хранение,10,2819.44,209.44
2,3,2026-06-04,76be122997,Кастрюля,кухонная утварь,4,2768.32,20.3
2,3,2026-06-04,76be122997,Отбеливатель,бытовая химия,6,4856.72,1260.96
2,3,2026-06-04,35a8bf7c82,Гель для посуды,бытовая химия,10,6976.07,844.35
2,3,2026-06-04,35a8bf7c82,Средство для мытья окон,бытовая химия,9,8693.59,2057.45
2,3,2026-06-04,35a8bf7c82,Скатерть,текстиль,6,1662.0,335.62
2,3,2026-06-04,35a8bf7c82,Мыльница пластиковая,товары для ванной,4,7586.44,139.24
2,3,2026-06-04,80ca165a28,Пододеяльник,текстиль,6,1847.26,364.12
2,3,2026-06-04,80ca165a28,Совок,инвентарь для уборки,5,7336.48,1817.22
2,3,2026-06-04,80ca165a28,Корзина для белья,хранение,10,9987.75,2880.86
2,3,2026-06-04,80ca165a28,Средство для мытья окон,бытовая химия,8,1413.0,226.66
2,3,2026-06-04,80ca165a28,Держатель для туалетной бумаги,товары для ванной,1,8833.05,17.38
2,3,2026-06-04,80ca165a28,Шторка для душа,товары для ванной,10,7360.33,1959.4
2,3,2026-06-04,80ca165a28,Коврик резиновый,товары для ванной,4,9199.13,563.66
2,3,2026-06-04,80ca165a28,Таз,инвентарь для уборки,8,1313.95,111.69
2,3,2026-06-04,97c7567be9,Лопатка силиконовая,кухонная утварь,9,6281.39,601.65
2,3,2026-06-04,97c7567be9,Стакан граненый,посуда,3,8720.99,992.87
2,3,2026-06-04,97c7567be9,Вешалка,хранение,3,5572.62,41.38
2,3,2026-06-04,97c7567be9,Кружка керамическая,посуда,1,4272.06,282.16
2,3,2026-06-04,97c7567be9,Стакан для зубных щеток,товары для ванной,4,7499.85,32.4
2,3,2026-06-04,97c7567be9,Кастрюля,кухонная утварь,8,5584.07,749.99
2,3,2026-06-04,97c7567be9,Стакан для зубных щеток,товары для ванной,9,9353.53,1710.33
2,3,2026-06-04,97c7567be9,Салатник стеклянный,посуда,6,4108.93,416.58
2,3,2026-06-04,97c7567be9,Держатель для туалетной бумаги,товары для ванной,6,4949.14,600.81
2,3,2026-06-04,97c7567be9,Шторка для душа,товары для ванной,2,8066.17,498.12
2,3,2026-06-04,97c7567be9,Ваза стеклянная,декор и интерьер,1,8689.55,930.55
2,3,2026-06-04,97c7567be9,Салатник стеклянный,посуда,10,5916.7,1461.25
2,3,2026-06-04,97c7567be9,Простыня на резинке,текстиль,2,8669.66,258.28
2,3,2026-06-04,97c7567be9,Терка,кухонная утварь,4,5278.07,1257.79
2,3,2026-06-04,97c7567be9,Ведро,инвентарь для уборки,2,4800.81,1355.83
2,3,2026-06-04,c4e75a64d4,Корзина для белья,хранение,7,4907.71,1115.51
2,3,2026-06-04,c4e75a64d4,Фоторамка 10х15,декор и интерьер,4,5137.47,1135.68
2,3,2026-06-04,c4e75a64d4,Настенные часы,декор и интерьер,10,4646.58,644.11
2,3,2026-06-04,d14926ec01,Гель для посуды,бытовая химия,9,2002.87,282.66
2,3,2026-06-04,d14926ec01,Тарелка глубокая,посуда,1,5672.43,632.0
2,3,2026-06-04,d14926ec01,Кондиционер,бытовая химия,10,3062.92,716.43
2,3,2026-06-04,d14926ec01,Сковорода антипригарная,кухонная утварь,10,2576.86,545.33
2,3,2026-06-04,b766ad73f0,Терка,кухонная утварь,10,4387.17,870.98
2,3,2026-06-04,b766ad73f0,Держатель для туалетной бумаги,товары для ванной,8,4704.46,448.15
2,3,2026-06-04,b766ad73f0,Порошок стиральный,бытовая химия,5,9078.26,211.45
2,3,2026-06-04,b766ad73f0,Коврик резиновый,товары для ванной,3,5012.27,909.66
2,3,2026-06-04,b766ad73f0,Ложка столовая,посуда,2,4796.87,1412.33
2,3,2026-06-04,b766ad73f0,Сковорода антипригарная,кухонная утварь,4,8012.97,1676.63
2,3,2026-06-04,50f3b9d3b3,Скатерть,текстиль,9,5374.06,974.55
2,3,2026-06-04,50f3b9d3b3,Свеча декоративная,декор и интерьер,1,5768.63,1184.3
2,3,2026-06-04,50f3b9d3b3,Отбеливатель,бытовая химия,7,2193.62,574.7
2,3,2026-06-04,50f3b9d3b3,Стакан граненый,посуда,10,3729.4,638.5
2,3,2026-06-04,50f3b9d3b3,Кондиционер,бытовая химия,6,1154.8,300.25
2,3,2026-06-04,50f3b9d3b3,Щетка,инвентарь для уборки,8,674.46,94.41
2,3,2026-06-04,50f3b9d3b3,Стакан для зубных щеток,товары для ванной,8,3989.43,267.6
2,3,2026-06-04,50f3b9d3b3,Тряпка,инвентарь для уборки,9,6420.93,1448.41
2,3,2026-06-04,50f3b9d3b3,Простыня на резинке,текстиль,9,4609.89,599.64
2,3,2026-06-04,50f3b9d3b3,Фоторамка 10х15,декор и интерьер,1,4686.25,345.39
2,3,2026-06-04,50f3b9d3b3,Контейнер пластиковый,хранение,3,4012.05,910.14
2,3,2026-06-04,3d4a045651,Коврик резиновый,товары для ванной,4,8130.49,1945.08
2,3,2026-06-04,3d4a045651,Тарелка глубокая,посуда,10,9368.27,2452.16
2,3,2026-06-04,3d4a045651,Пододеяльник,текстиль,2,2837.86,528.94
2,3,2026-06-04,3d4a045651,Доска разделочная,кухонная утварь,3,1943.18,54.71
2,3,2026-06-04,3d4a045651,Сковорода антипригарная,кухонная утварь,2,2093.17,487.72
2,3,2026-06-04,3d4a045651,Коврик резиновый,товары для ванной,9,7817.36,1747.8
2,3,2026-06-04,3d4a045651,Тарелка глубокая,посуда,5,4617.83,1258.0
2,3,2026-06-04,3d4a045651,Стакан граненый,посуда,3,9987.83,1734.82
2,3,2026-06-04,3d4a045651,Кружка керамическая,посуда,1,6254.48,1304.53
2,3,2026-06-04,3d4a045651,Настенные часы,декор и интерьер,8,4564.13,782.41
2,3,2026-06-04,3d4a045651,Держатель для туалетной бумаги,товары для ванной,8,9770.97,88.0
2,3,2026-06-04,3d4a045651,Органайзер для специй,хранение,6,7640.11,1660.16
2,3,2026-06-04,3d4a045651,Ложка столовая,посуда,6,488.46,63.79
2,3,2026-06-04,3d4a045651,Шторка для душа,товары для ванной,8,8155.72,2101.28
2,3,2026-06-04,c5824507a4,Настенные часы,декор и интерьер,8,6139.48,559.4
2,3,2026-06-04,c5824507a4,Лопатка силиконовая,кухонная утварь,3,6640.26,1659.4
2,3,2026-06-04,c5824507a4,Органайзер для специй,хранение,6,1513.82,265.39
2,3,2026-06-04,c5824507a4,Средство для мытья окон,бытовая химия,8,8937.01,1317.24
2,3,2026-06-04,c5824507a4,Отбеливатель,бытовая химия,1,6497.98,1263.21
2,3,2026-06-04,c5824507a4,Скребок для окон,инвентарь для уборки,6,5557.65,756.82
2,3,2026-06-04,c5824507a4,Органайзер для специй,хранение,10,5992.55,1680.48
2,3,2026-06-04,c5824507a4,Простыня на резинке,текстиль,5,9446.87,294.69
2,3,2026-06-04,c5824507a4,Лопатка силиконовая,кухонная утварь,1,9385.53,1357.01
2,3,2026-06-04,c5824507a4,Стакан граненый,посуда,10,6264.53,1418.42
2,3,2026-06-04,c5824507a4,Отбеливатель,бытовая химия,8,4148.99,462.87
2,3,2026-06-04,c5824507a4,Скатерть,текстиль,3,5232.89,1472.91
2,3,2026-06-04,24db302f0f,Корзина для белья,хранение,6,9957.99,2049.05
2,3,2026-06-04,24db302f0f,Стакан для зубных щеток,товары для ванной,6,5464.33,261.05
2,3,2026-06-04,24db302f0f,Сковорода антипригарная,кухонная утварь,10,9735.97,2398.84
2,3,2026-06-04,24db302f0f,Органайзер для специй,хранение,4,852.49,224.14
2,3,2026-06-04,24db302f0f,Подсвечник керамический,декор и интерьер,2,101.4,29.06
2,3,2026-06-04,24db302f0f,Свеча декоративная,декор и интерьер,7,7525.52,2020.68
2,3,2026-06-04,24db302f0f,Контейнер пластиковый,хранение,10,7814.67,1506.78
2,3,2026-06-04,24db302f0f,Вакуумный пакет,хранение,6,69.97,1.25
2,3,2026-06-04,24db302f0f,Доска разделочная,кухонная утварь,3,4974.03,114.42
2,3,2026-06-04,24db302f0f,Вешалка,хранение,5,4930.63,986.91
2,3,2026-06-04,24db302f0f,Щетка,инвентарь для уборки,10,5599.69,453.31
2,3,2026-06-04,24db302f0f,Контейнер пластиковый,хранение,5,588.24,30.79
2,3,2026-06-04,24db302f0f,Вакуумный пакет,хранение,1,7837.02,840.06
2,3,2026-06-04,24db302f0f,Вешалка,хранение,7,9047.88,425.96
2,3,2026-06-04,ae4f5ee645,Порошок стиральный,бытовая химия,4,4059.28,966.21
2,3,2026-06-04,ae4f5ee645,Коврик резиновый,товары для ванной,2,6918.62,1187.55
2,3,2026-06-04,ae4f5ee645,Органайзер для специй,хранение,3,1033.82,232.48
2,3,2026-06-04,ae4f5ee645,Вакуумный пакет,хранение,4,6166.97,1399.86
2,3,2026-06-04,ae4f5ee645,Скребок для окон,инвентарь для уборки,3,5160.05,1217.24
2,3,2026-06-04,ae4f5ee645,Коврик резиновый,товары для ванной,9,5100.33,354.82
2,3,2026-06-04,fd5458e694,Свеча декоративная,декор и интерьер,7,7400.87,1497.81
2,3,2026-06-04,fd5458e694,Ваза стеклянная,декор и интерьер,2,8598.51,2220.76
2,3,2026-06-04,fd5458e694,Терка,кухонная утварь,5,3828.82,510.17
2,3,2026-06-04,fd5458e694,Скатерть,текстиль,4,9678.73,775.96
2,3,2026-06-04,fd5458e694,Настенные часы,декор и интерьер,6,2932.44,667.29
2,3,2026-06-04,fd5458e694,Ваза стеклянная,декор и интерьер,2,7418.25,373.82
2,3,2026-06-04,fd5458e694,Вешалка,хранение,2,7163.47,1587.82
2,3,2026-06-04,fd5458e694,Пододеяльник,текстиль,3,1433.79,296.12
